image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
00000_8bit.png;309,341;435,244;386,270;356,290;312,296;274,268;270,231;271,203;390,91;396,151;345,170;312,169;278,190;330,148
00001_8bit.png;310,341;435,244;387,270;356,290;312,296;274,269;269,232;270,202;394,96;398,156;345,170;312,169;278,191;330,148
00002_8bit.png;311,340;435,244;387,269;356,289;312,296;274,269;268,234;267,203;403,104;400,164;345,171;312,169;278,190;331,149
00003_8bit.png;313,339;435,244;386,269;355,289;311,296;274,270;267,236;262,205;415,118;401,180;346,173;313,170;277,192;330,150
00004_8bit.png;315,338;435,244;385,269;355,290;310,296;273,271;265,236;261,206;428,141;399,198;348,176;315,172;276,192;331,153
00005_8bit.png;317,337;435,245;385,269;354,290;309,296;273,271;264,237;257,208;434,158;396,211;351,179;318,173;277,193;335,157
00006_8bit.png;318,335;434,246;384,269;353,290;308,295;272,270;262,237;251,209;434,168;394,221;355,183;322,175;281,193;341,162
00007_8bit.png;319,334;434,246;383,269;352,290;306,295;272,270;259,237;240,211;432,172;394,227;357,185;325,176;285,197;347,169
00008_8bit.png;318,333;433,246;382,269;351,291;306,295;272,271;255,239;232,219;426,170;395,229;359,186;326,176;290,200;354,176
00009_8bit.png;318,333;433,246;382,269;351,291;306,295;271,271;253,241;228,227;422,165;397,226;359,186;327,176;296,202;359,179
00010_8bit.png;318,333;433,245;383,269;352,291;306,295;272,272;252,242;229,232;419,159;400,222;359,185;326,176;299,202;362,178
00011_8bit.png;319,334;433,240;385,267;355,290;308,296;272,271;254,237;251,236;406,153;403,215;359,181;326,172;301,189;358,160
00012_8bit.png;320,335;433,239;385,266;355,290;308,296;272,270;258,235;262,238;403,153;403,214;360,180;327,171;298,182;355,154
00013_8bit.png;322,336;433,238;385,265;355,289;309,296;271,270;259,234;271,239;405,152;401,214;358,180;325,171;292,181;348,150
00014_8bit.png;325,337;433,238;385,265;355,289;309,296;271,271;259,234;274,241;406,151;399,214;357,179;324,171;286,180;343,149
00015_8bit.png;327,338;432,234;385,263;356,288;310,296;270,274;255,239;266,240;396,146;396,213;353,179;319,173;273,188;329,151
00016_8bit.png;328,339;431,234;385,263;356,289;311,298;270,276;257,240;276,243;380,145;396,210;350,180;316,175;272,195;324,153
00017_8bit.png;328,341;432,234;386,264;357,289;312,299;271,276;258,240;282,240;374,143;396,206;349,179;315,175;272,197;323,154
00018_8bit.png;327,342;432,234;386,264;358,289;313,298;272,276;259,240;286,236;368,142;397,204;349,179;315,175;273,199;324,156
00019_8bit.png;327,342;433,234;387,264;358,289;313,298;273,275;261,239;286,230;365,143;397,203;349,178;315,175;274,200;325,157
00020_8bit.png;327,343;433,234;388,265;359,288;314,297;274,273;262,237;285,219;360,148;400,203;352,177;318,173;280,199;330,156
00021_8bit.png;326,343;434,233;388,265;359,288;315,296;275,272;263,236;285,218;361,148;400,204;352,177;318,173;280,199;332,157
00022_8bit.png;326,343;434,234;388,265;359,288;315,296;275,272;263,236;286,218;361,149;400,205;353,177;319,173;281,198;334,157
00023_8bit.png;326,344;434,233;388,265;360,288;316,296;276,272;264,235;288,218;363,150;401,205;354,178;320,174;283,198;336,158
00024_8bit.png;327,345;434,233;389,265;360,288;316,296;276,272;265,235;290,218;362,150;402,205;354,178;320,174;283,198;337,158
00025_8bit.png;327,346;434,233;389,265;361,289;317,297;276,272;265,236;290,218;364,152;402,206;355,178;321,174;286,197;339,158
00026_8bit.png;327,347;435,233;390,265;361,289;317,297;277,273;265,236;292,218;365,151;402,207;355,178;322,174;286,198;339,158
00027_8bit.png;328,348;434,232;390,265;362,289;318,298;277,273;266,236;292,217;365,151;402,207;355,178;321,174;287,198;340,158
00028_8bit.png;328,349;435,231;391,264;363,289;319,299;278,274;267,237;294,217;366,151;402,207;355,178;321,175;288,199;340,159
00029_8bit.png;328,350;435,230;391,263;364,289;320,300;278,275;268,237;297,217;365,151;402,207;355,178;321,175;288,199;341,159
00030_8bit.png;329,351;436,229;392,263;365,289;320,300;279,275;270,236;302,217;366,150;402,207;355,178;321,176;290,199;342,158
00031_8bit.png;329,352;436,229;392,263;366,290;321,301;280,275;274,235;309,216;365,149;402,205;355,178;321,176;293,199;342,156
00032_8bit.png;330,352;436,228;393,263;367,290;323,301;282,274;278,234;317,214;365,148;403,204;355,178;321,176;295,199;342,154
00033_8bit.png;330,353;436,228;394,263;368,290;324,301;283,274;282,233;327,209;365,148;403,203;355,178;321,176;295,197;343,153
00034_8bit.png;330,354;437,227;394,264;369,291;325,302;285,274;286,233;332,204;364,149;404,202;356,177;323,175;295,196;344,153
00035_8bit.png;331,355;437,227;395,264;370,291;327,302;287,274;289,233;336,202;365,148;404,202;356,177;322,176;293,197;342,154
00036_8bit.png;331,355;437,226;396,265;371,292;328,303;288,275;292,234;338,201;364,149;404,203;356,177;322,177;292,199;340,155
00037_8bit.png;332,356;437,226;396,265;372,292;329,303;289,276;292,235;338,203;362,151;404,203;356,177;322,177;292,201;339,155
00038_8bit.png;333,357;437,225;397,265;373,292;330,304;289,277;293,236;338,204;362,151;403,204;355,178;321,178;292,203;338,156
00039_8bit.png;334,358;437,225;397,265;373,292;331,305;290,278;292,237;337,204;361,152;403,204;355,178;321,178;291,203;338,156
00040_8bit.png;335,358;438,224;398,264;374,292;332,305;291,278;292,237;336,204;361,153;401,206;354,177;321,179;291,204;336,156
00041_8bit.png;336,359;438,224;398,264;375,292;333,305;292,279;292,238;334,204;363,152;400,205;353,177;320,179;290,206;336,158
00042_8bit.png;338,359;437,223;398,264;375,292;334,305;293,279;293,238;334,204;364,153;400,206;353,177;320,179;290,207;336,158
00043_8bit.png;339,360;437,223;399,264;376,292;335,305;294,279;292,239;333,204;365,154;401,207;354,177;321,179;292,207;338,158
00044_8bit.png;340,360;437,222;399,264;377,292;336,305;295,280;292,239;332,204;366,154;401,206;354,178;320,181;292,208;336,158
00045_8bit.png;341,360;438,222;400,264;377,292;337,305;295,280;293,240;332,205;367,157;402,205;354,178;320,181;293,209;335,159
00046_8bit.png;342,360;437,221;400,264;378,292;338,305;296,280;293,240;332,205;368,158;402,205;353,178;320,181;294,208;335,159
00047_8bit.png;343,360;437,221;400,264;378,291;338,305;296,280;293,240;332,205;368,159;402,205;353,178;320,181;294,208;335,158
00048_8bit.png;344,360;437,221;400,263;378,291;338,305;296,280;293,240;331,205;367,161;402,205;353,178;319,182;293,209;334,159
00049_8bit.png;345,360;437,221;401,263;379,291;338,304;296,280;292,240;331,206;366,163;401,206;353,178;319,182;293,210;334,159
00050_8bit.png;345,359;437,220;401,263;379,291;338,304;296,280;292,240;330,206;365,164;400,207;352,178;319,182;290,210;333,160
00051_8bit.png;346,359;437,219;401,262;379,290;339,304;296,280;292,241;329,206;364,165;399,207;351,178;318,183;289,211;331,160
00052_8bit.png;346,359;437,218;401,262;380,290;339,304;296,281;291,241;328,205;361,166;399,206;351,178;317,183;288,211;329,159
00053_8bit.png;346,359;437,218;402,261;380,290;340,304;297,281;291,242;327,205;359,167;398,206;350,177;317,183;287,212;327,159
00054_8bit.png;347,359;438,217;402,261;380,290;341,304;297,282;291,242;327,205;357,167;398,206;350,177;317,182;287,212;326,159
00055_8bit.png;347,359;438,216;402,260;381,289;343,304;299,284;293,244;328,206;356,167;398,205;350,177;316,183;286,215;325,161
00056_8bit.png;347,359;438,216;402,260;381,289;343,304;299,284;293,244;328,206;356,167;398,205;350,177;316,184;286,215;325,161
00057_8bit.png;345,359;438,216;403,260;382,289;343,304;299,284;293,244;330,206;357,169;399,206;350,177;317,184;289,217;326,161
00058_8bit.png;345,359;438,216;403,260;382,289;343,304;300,284;293,244;330,206;357,170;399,206;350,177;317,184;290,218;326,161
00059_8bit.png;345,359;438,216;403,260;382,290;344,304;300,284;294,244;332,207;357,171;399,206;351,178;317,184;291,218;326,162
00060_8bit.png;344,360;437,214;403,260;383,290;345,305;302,285;296,245;334,207;359,171;400,206;351,178;318,185;293,220;328,163
00061_8bit.png;344,360;437,214;403,260;383,290;345,305;302,285;296,245;334,207;359,171;400,206;351,178;318,185;293,220;328,163
00062_8bit.png;345,360;437,214;403,260;383,289;345,305;302,285;297,245;335,207;360,171;400,206;351,178;318,185;294,220;328,163
00063_8bit.png;344,360;437,214;403,260;383,290;346,305;302,285;297,245;336,207;360,170;401,205;351,178;318,185;294,220;328,163
00064_8bit.png;343,360;437,214;403,260;383,290;346,305;303,285;298,245;338,207;361,170;401,205;352,178;319,184;296,219;330,162
00065_8bit.png;342,359;437,215;403,260;383,290;346,305;303,285;299,245;340,207;363,169;401,205;352,177;319,184;297,218;333,162
00066_8bit.png;341,359;436,215;403,261;383,290;346,305;303,285;299,244;341,206;365,168;402,205;353,177;320,184;299,217;334,162
00067_8bit.png;340,359;436,214;403,261;383,291;346,305;303,284;300,244;342,206;368,167;403,205;354,178;321,184;301,218;336,163
00068_8bit.png;339,360;436,215;403,261;383,291;345,306;303,284;301,243;344,206;370,167;405,204;356,178;322,184;303,217;339,163
00069_8bit.png;338,360;436,216;403,262;383,292;345,306;303,284;302,243;346,205;374,166;407,203;356,179;323,184;306,217;341,163
00070_8bit.png;337,361;436,216;402,262;383,292;345,306;303,283;303,242;348,205;377,165;409,202;358,179;324,184;310,217;344,163
00071_8bit.png;337,361;436,217;402,263;383,293;344,307;303,283;303,242;348,205;381,164;410,202;359,180;326,184;312,217;347,164
00072_8bit.png;337,362;436,217;402,263;383,293;344,307;304,283;304,242;349,204;384,162;412,201;359,180;327,185;316,216;348,163
00073_8bit.png;336,362;435,218;402,264;383,294;344,308;303,283;304,242;352,207;386,159;413,199;360,181;327,185;318,216;351,163
00074_8bit.png;336,363;434,218;402,264;383,294;344,308;304,283;305,242;353,208;390,156;415,197;361,182;328,185;321,216;353,163
00075_8bit.png;336,363;434,218;402,264;383,294;344,308;304,283;305,242;353,208;391,154;417,195;362,182;329,185;323,215;355,163
00076_8bit.png;335,364;434,219;402,264;383,295;343,309;304,283;305,242;355,209;393,149;419,192;363,182;330,185;324,214;356,163
00077_8bit.png;334,364;434,219;402,264;383,295;344,309;304,283;306,242;355,209;393,144;419,189;363,182;330,184;327,213;356,162
00078_8bit.png;333,364;434,219;402,264;383,295;344,309;305,283;307,242;355,208;394,136;420,183;363,182;331,184;327,211;358,161
00079_8bit.png;332,364;435,219;402,265;383,295;344,310;305,283;307,242;355,207;393,126;420,177;363,181;331,183;328,209;358,159
00080_8bit.png;331,363;434,219;401,265;383,295;344,310;305,283;306,242;355,208;392,115;419,171;363,180;331,182;328,207;359,158
00081_8bit.png;330,363;434,219;401,265;383,295;344,310;305,283;307,241;355,207;392,105;416,165;362,180;331,182;328,205;359,155
00082_8bit.png;329,363;435,220;401,265;382,295;343,310;305,283;306,241;354,205;392,95;413,158;361,179;330,181;328,201;357,152
00083_8bit.png;328,362;435,220;400,265;382,295;342,310;304,282;306,240;354,205;392,92;408,155;361,178;330,180;328,198;356,150
00084_8bit.png;327,362;435,221;400,265;382,295;341,309;302,281;306,240;353,203;392,91;403,153;362,177;330,179;327,193;353,147
00085_8bit.png;326,361;435,221;399,265;381,295;340,309;301,280;306,239;352,202;392,90;404,152;362,177;331,178;327,188;350,144
